spotifyid,DataSet,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness,mp3,spec_npy,n_mels,n_frames
148Hy5OSxtUS0jNwwiv6so,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,DataSets\audio\Ruben Rada - Amigo Mío No Sufras Tanto.mp3,DataSets\img\Ruben Rada - Amigo Mío No Sufras Tanto.npy,128.0,25187.0
3eALmit99QwdZ5TpPKADQp,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Alfredo Zitarrosa - Pa' l Que Se Va.mp3,DataSets\img\Alfredo Zitarrosa - Pa' l Que Se Va.npy,128.0,11744.0
1kjq7Hv6MMC6KmoSIM4KnK,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Grupo Electronico Keguay - Alumbra Luna.mp3,DataSets\img\Grupo Electronico Keguay - Alumbra Luna.npy,128.0,18823.0
5kVtdLeqffeuaJMMSbM07F,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Julio Sosa - Sus Ojos Se Cerraron (with Leopoldo Federico y Su Orquesta).mp3,DataSets\img\Julio Sosa - Sus Ojos Se Cerraron (with Leopoldo Federico y Su Orquesta).npy,128.0,20704.0
2RiFT9ZJhR8jcBaz5Si7DC,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Jorge Drexler - Despedir a los glaciares.mp3,DataSets\img\Jorge Drexler - Despedir a los glaciares.npy,128.0,21684.0
0UjM15IsJ9mMZT2kxcxhxF,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Daniel Viglietti - Yo Nací en Jacinto Vera.mp3,DataSets\img\Daniel Viglietti - Yo Nací en Jacinto Vera.npy,128.0,17360.0
1D33YKTE6nQA96IaSKWlV5,Trompa-Mer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Raul Jaurena - Pa' Que Bailen Los Muchachos.mp3,DataSets\img\Raul Jaurena - Pa' Que Bailen Los Muchachos.npy,128.0,16464.0
7Gqkz5d8RdmVjddyxdqiaK,Trompa-Mer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Carlos Benavides - Como un Jazmín del País.mp3,DataSets\img\Carlos Benavides - Como un Jazmín del País.npy,128.0,26299.0
2zTNEgnbcjcyUqZLSDfxhq,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Los Gauchos de Roldán - Polca del 1904 (The 1904 Polca).mp3,DataSets\img\Los Gauchos de Roldán - Polca del 1904 (The 1904 Polca).npy,128.0,10495.0
7my3TOMotQsiwkwyl3q9lg,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Jorge Drexler - Toíto cái lo traigo andao - Cara B.mp3,DataSets\img\Jorge Drexler - Toíto cái lo traigo andao - Cara B.npy,128.0,22159.0
0Qr8nK59gdzidJ688tfdjK,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Juan Luis Guerra 4.40 - Me Enamoro de Ella.mp3,DataSets\img\Juan Luis Guerra 4.40 - Me Enamoro de Ella.npy,128.0,25667.0
0sFPuPPozGKMXZOU8q7GTp,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Prince Royce - Tumbao (feat. Gente de Zona & Arturo Sandoval).mp3,DataSets\img\Prince Royce - Tumbao (feat. Gente de Zona & Arturo Sandoval).npy,128.0,22198.0
5O1LrXgtUg9cZyw9hMdI6H,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Aventura - 9_ 15 - Live.mp3,DataSets\img\Aventura - 9_ 15 - Live.npy,128.0,26310.0
0H5HuPHYnAbx1xinL5Jw3r,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Víctor Víctor & La Vellonera - La Casita.mp3,DataSets\img\Víctor Víctor & La Vellonera - La Casita.npy,128.0,21503.0
47WfVHxxA4D8hxyFeyXVK7,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Cuco Valoy - Matilda.mp3,DataSets\img\Cuco Valoy - Matilda.npy,128.0,29306.0
4THV8iU0E5bW9uPLjDVWSC,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Los Amigos Invisibles - Llegaste Tarde.mp3,DataSets\img\Los Amigos Invisibles - Llegaste Tarde.npy,128.0,41599.0
56nJpkd8pEn0s201DX5jee,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Allanamiento Moral - Un Sol Apagado.mp3,DataSets\img\Allanamiento Moral - Un Sol Apagado.npy,128.0,877523.0
3JXsJ1Lr8nlFXWwWWfAklr,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Huracán de Fuego - El Arca de Noé.mp3,DataSets\img\Huracán de Fuego - El Arca de Noé.npy,128.0,31007.0
6JG5mw3SiruA9BaL274qZK,Trompa-Mer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\LIlia Vera - Son Chispitas.mp3,DataSets\img\LIlia Vera - Son Chispitas.npy,128.0,20683.0
7zuWTpms4sU8bDxMp8xOGV,Trompa-Mer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DataSets\audio\Freyah - El Caminante.mp3,DataSets\img\Freyah - El Caminante.npy,128.0,19803.0
7BksgdV0Mg84hubP15M31F,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Soledad Bravo - Po la tu perta yo pasi.mp3,DataSets\img\Soledad Bravo - Po la tu perta yo pasi.npy,128.0,6611.0
5C2CbLumhLxMvSnwHEASaR,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Los Condores - Cuequita del Relog.mp3,DataSets\img\Los Condores - Cuequita del Relog.npy,128.0,31597.0
5m694y2pgzK8RH84W6vYnO,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Kallawaya - Jallalla Chuquiago.mp3,DataSets\img\Kallawaya - Jallalla Chuquiago.npy,128.0,22441.0
7I3Y3UnjaSFae4RwYx07ku,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Luzmila Carpio - Qalay Qalay.mp3,DataSets\img\Luzmila Carpio - Qalay Qalay.npy,128.0,12731.0
1vxCAidwWPpuFWy9gNZK6f,Trompa-Mer,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,DataSets\audio\Los Ruphay - Tihuanaku-Ilabayataqui.mp3,DataSets\img\Los Ruphay - Tihuanaku-Ilabayataqui.npy,128.0,17533.0
1aJ4ziTzI7gbEjgqzSw4sB,Trompa-Mer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Sukay - Estrella del Sur.mp3,DataSets\img\Sukay - Estrella del Sur.npy,128.0,30678.0
3g28goeIAUvyZ5OM1Hhx7k,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,DataSets\audio\Various Artists - Sicu Ensemble.mp3,DataSets\img\Various Artists - Sicu Ensemble.npy,128.0,19518.0
60xUP4eZDvNX0jwS3Q8AEJ,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\Los Ruphay - Jiquisiñani.mp3,DataSets\img\Los Ruphay - Jiquisiñani.npy,128.0,18196.0
56spTVSObeVetiH7X1hveP,Trompa-Mer,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,DataSets\audio\Andanzas - Joropo.mp3,DataSets\img\Andanzas - Joropo.npy,128.0,25947.0
2rBmUbLL0eaxPFlpjXZePJ,Trompa-Mer,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,DataSets\audio\Rumillajta - Jacku.mp3,DataSets\img\Rumillajta - Jacku.npy,128.0,18473.0
7zl5qGVMdyn8IeCZ8aS6yf,Trompa-Mer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DataSets\audio\Manta Du Bolivia - Puñales.mp3,DataSets\img\Manta Du Bolivia - Puñales.npy,128.0,17588.0
2P4hFT3Ozx2aLtYGEdCDBi,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Sukay - Mama Criso.mp3,DataSets\img\Sukay - Mama Criso.npy,128.0,73411.0
2kvJnfPSRGvNqEHywxGwds,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Manta Du Bolivia - Chupizinatay Yacuy.mp3,DataSets\img\Manta Du Bolivia - Chupizinatay Yacuy.npy,128.0,22005.0
34eh95FzlKSCEJYj1N9eBX,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Mallku De Los Andes - Zapateo.mp3,DataSets\img\Mallku De Los Andes - Zapateo.npy,128.0,18348.0
08zkOm6PBNwi1aF9riT9nl,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,DataSets\audio\Zumbayllu - La Escalera.mp3,DataSets\img\Zumbayllu - La Escalera.npy,128.0,48281.0
7na2CmayzvxICjrSbdUQSe,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,DataSets\audio\Sexteto Mayor Orchestra - Asi Se Baila el Tango.mp3,DataSets\img\Sexteto Mayor Orchestra - Asi Se Baila el Tango.npy,128.0,19602.0
2JrDzFN6Bne99jPVj4Y8P3,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,DataSets\audio\Charly García - No Se Va A Llamar Mi Amor.mp3,DataSets\img\Charly García - No Se Va A Llamar Mi Amor.npy,128.0,7220.0
4E7p53RpMQES1VTspmXEmE,Trompa-Mer,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.25,0.0,0.0833333333333333,0.0,0.3333333333333333,"DataSets\audio\Luciano Supervielle - Leonel, El Feo.mp3","DataSets\img\Luciano Supervielle - Leonel, El Feo.npy",128.0,8599.0
27r2jIxs0aoJeytT86duvA,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,DataSets\audio\Los Fabulosos Cadillacs - Paquito - Remasterizado 2008.mp3,DataSets\img\Los Fabulosos Cadillacs - Paquito - Remasterizado 2008.npy,128.0,17449.0
6Pyuw6xvtv388idxtnPUDp,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,DataSets\audio\Carlos Gardel - Anclao En París.mp3,DataSets\img\Carlos Gardel - Anclao En París.npy,128.0,7214.0
3P9Q36GhjO5CfQxYo6Rwro,Trompa-Mer,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0,0.3846153846153846,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,DataSets\audio\Los Chalchaleros - Lopez Pereyra - 1° Version - Remastered 2003.mp3,DataSets\img\Los Chalchaleros - Lopez Pereyra - 1° Version - Remastered 2003.npy,128.0,21678.0
5c3ziCfMcJxProIZ7yg7yq,Trompa-Mer,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.4,DataSets\audio\Barbara Luna - Jinete de los Tiempos.mp3,DataSets\img\Barbara Luna - Jinete de los Tiempos.npy,128.0,23222.0
4tkj0pCl3SCr1FXYW44Z6g,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.2,,,,
4dioJLMxQwZdGvPcjRCJK9,Trompa-Mer,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,DataSets\audio\Jorge Cafrune - La Olvidada.mp3,DataSets\img\Jorge Cafrune - La Olvidada.npy,128.0,13570.0
012WbwBgON9prZ6BPdVCsy,Trompa-Mer,0.125,0.0,0.125,0.0,0.0,0.0,0.375,0.375,0.0,DataSets\audio\Electro Dub Tango - Gira.mp3,DataSets\img\Electro Dub Tango - Gira.npy,128.0,22420.0
1KCYGpZvA6p89gTIug8NpV,Trompa-Mer,0.0,0.0,0.2,0.0,0.1,0.0,0.2,0.1,0.4,DataSets\audio\Suni Paz - El Aromo (The Aromo Tree) - milonga pampeana.mp3,DataSets\img\Suni Paz - El Aromo (The Aromo Tree) - milonga pampeana.npy,128.0,19471.0
5vlQNUpWKTFiV1NEUnvAFv,Trompa-Mer,0.1666666666666666,0.5,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,DataSets\audio\Atahualpa Yupanqui - Le Tengo Rabia al Silencio.mp3,DataSets\img\Atahualpa Yupanqui - Le Tengo Rabia al Silencio.npy,128.0,21587.0
6Q3ozAXkxLpKQy6sc8L0TY,Trompa-Mer,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.0,0.4,DataSets\audio\Mercedes Sosa - Alfonsina Y El Mar.mp3,DataSets\img\Mercedes Sosa - Alfonsina Y El Mar.npy,128.0,15722.0
1lhsYuyjw2urbnxLZudL2j,Trompa-Mer,0.0714285714285714,0.0,0.5,0.0,0.1428571428571428,0.0,0.0,0.0,0.2857142857142857,DataSets\audio\Trio Nevado - Absurdo.mp3,DataSets\img\Trio Nevado - Absurdo.npy,128.0,19672.0
7Mf8UwvvoEpdFLjHAZ9zk0,Trompa-Mer,0.0,0.1,0.3,0.0,0.0,0.2,0.1,0.1,0.2,DataSets\audio\Ada Falcón - Para Ti Madre.mp3,DataSets\img\Ada Falcón - Para Ti Madre.npy,128.0,10208.0
62yZ9a6W530wBwzkCd8grQ,Trompa-Mer,0.0,0.1,0.1,0.0,0.0,0.3,0.2,0.0,0.3,DataSets\audio\Carlos Gardel - Tango Argentino - Remasterizado.mp3,DataSets\img\Carlos Gardel - Tango Argentino - Remasterizado.npy,128.0,8102.0
4KHD2L7zRV4eHKSsSqtL1s,Trompa-Mer,0.0,0.125,0.125,0.0,0.125,0.125,0.5,0.0,0.0,"DataSets\audio\Orquesta Graciano Goméz - Mamá, yo quiero un novio.mp3","DataSets\img\Orquesta Graciano Goméz - Mamá, yo quiero un novio.npy",128.0,8797.0
0q3gjwNndhBm6ynUlr5lxy,Trompa-Mer,0.0769230769230769,0.0,0.3846153846153846,0.0,0.0,0.2307692307692307,0.2307692307692307,0.0,0.0769230769230769,DataSets\audio\Mabel González - Maldito Tango.mp3,DataSets\img\Mabel González - Maldito Tango.npy,128.0,19374.0
6BQT6TxyxYxxQ2BSb9TTLG,Trompa-Mer,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.0,DataSets\audio\Los Calchakis - Kurikinga.mp3,DataSets\img\Los Calchakis - Kurikinga.npy,128.0,13270.0
4cUyHIHEtFAkHGpKcptZSD,Trompa-Mer,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.25,0.375,DataSets\audio\Libertad Lamarque - Tabaco.mp3,DataSets\img\Libertad Lamarque - Tabaco.npy,128.0,17222.0
3GjH9HaiMz4T2eZMlKES28,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Traditional - Jallalla! Italaque.mp3,DataSets\img\Traditional - Jallalla! Italaque.npy,128.0,36140.0
4afeZ9svVAqlHT6VYt4T83,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Los Rupay - Hoy dia manana.mp3,DataSets\img\Los Rupay - Hoy dia manana.npy,128.0,34181.0
3VARQfOcy4URYskaWYgGTL,Trompa-Mer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Andanzas - Volantin de Luz.mp3,DataSets\img\Andanzas - Volantin de Luz.npy,128.0,21085.0
7igk4Q4vVW72m2aPyTlNhd,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Luzmila Carpio - Pachapaqariy.mp3,DataSets\img\Luzmila Carpio - Pachapaqariy.npy,128.0,26148.0
0Mn5HGU4t72yCBaisa8ynf,Trompa-Mer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Mario P. Gutiérrez - Jallpa Jailliy.mp3,DataSets\img\Mario P. Gutiérrez - Jallpa Jailliy.npy,128.0,32880.0
5lbFfkfgUgP3JR54269VOd,Trompa-Mer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DataSets\audio\Los Koyas - El Condor Pasa.mp3,DataSets\img\Los Koyas - El Condor Pasa.npy,128.0,24335.0
4Y9M5wdid77kuW1ircUAZA,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\Marc Anthony - Si Tu No Te Fueras.mp3,DataSets\img\Marc Anthony - Si Tu No Te Fueras.npy,128.0,15354.0
3mmKne4HkfYjExiU79Iu1A,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Eddie Palmieri - Oyelo Que Te Conviene.mp3,DataSets\img\Eddie Palmieri - Oyelo Que Te Conviene.npy,128.0,39502.0
1fuXEMTh8qp7lbk8XWFRMl,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Cuarteto Mayari - Anamu.mp3,DataSets\img\Cuarteto Mayari - Anamu.npy,128.0,17324.0
6GpAcQZTJbkJmNU2KJ2NKa,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\AJ Davila - Es Verano Ya.mp3,DataSets\img\AJ Davila - Es Verano Ya.npy,128.0,12052.0
6HJhgsBH1X66AAP1Zoh4Aa,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Cheo Feliciano - Oh Vida.mp3,DataSets\img\Cheo Feliciano - Oh Vida.npy,128.0,12515.0
5If50NnehMpnjnCY9Biwk9,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Tito Gomez - Alma Con Alma.mp3,DataSets\img\Tito Gomez - Alma Con Alma.npy,128.0,24257.0
1ombx8R3gSgsgtiKDdMQXm,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
7BVLM729wsbZ74O4v2F8e6,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Trio Contradanza - Mi Fiesta.mp3,DataSets\img\Trio Contradanza - Mi Fiesta.npy,128.0,20654.0
026qZ5acPeMcd8SEo9C7JG,Trompa-Mer,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.625,DataSets\audio\Chavela Vargas - Vereda Tropical.mp3,DataSets\img\Chavela Vargas - Vereda Tropical.npy,128.0,28713.0
4zgOjpfmEszhtx3sx8r6jk,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Chavela Vargas - Las Ciudades.mp3,DataSets\img\Chavela Vargas - Las Ciudades.npy,128.0,21506.0
6tT0PFnoFN1WWrO4at4h7w,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Trio Contradanza - El incendio.mp3,DataSets\img\Trio Contradanza - El incendio.npy,128.0,17768.0
3tgP8FD18wjaKKXHNQreEG,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Revolver - Mi segundo amor (con Chavela Vargas).mp3,DataSets\img\Revolver - Mi segundo amor (con Chavela Vargas).npy,128.0,19531.0
57JPMlmvqLK5X7EZUj6rfd,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Chavela Vargas - En el Último Trago.mp3,DataSets\img\Chavela Vargas - En el Último Trago.npy,128.0,15344.0
16XeWeNlIfVEXyNSg4picj,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Luis Aguilar Lopez - Amor por las Carretas.mp3,DataSets\img\Luis Aguilar Lopez - Amor por las Carretas.npy,128.0,17219.0
5iG2Xk9gQH5Vv8oLFKUg9C,Trompa-Mer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Chavela Vargas - Ojos Tristes.mp3,DataSets\img\Chavela Vargas - Ojos Tristes.npy,128.0,18494.0
2pZ5mZ1Fcte4SEQ4v7pKF9,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
2hVU6nWU88APN9iXcRZG3t,Trompa-Mer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Chavela Vargas - Corrido de Cananea.mp3,DataSets\img\Chavela Vargas - Corrido de Cananea.npy,128.0,25811.0
4x4NkS9KMKEBQTubib8Gau,Trompa-Mer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Chavela Vargas - Desdeñosa.mp3,DataSets\img\Chavela Vargas - Desdeñosa.npy,128.0,19591.0
5i1wCKZQms8RW4C8xCVUA9,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\Pixvae - El Curruco.mp3,DataSets\img\Pixvae - El Curruco.npy,128.0,29899.0
1TFE0TEc9ACT0xXPzFv53u,Trompa-Mer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Aura Gonzales - El Paseo.mp3,DataSets\img\Aura Gonzales - El Paseo.npy,128.0,16989.0
4qxerm408czRjGGatkWBvQ,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\Pernett - Gracias.mp3,DataSets\img\Pernett - Gracias.npy,128.0,31840.0
0kIvaUbLCHmTdm3iP0q2uF,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Lido Pimienta - Ruleta.mp3,DataSets\img\Lido Pimienta - Ruleta.npy,128.0,131649.0
0L9TXvZfJNQ59sMEBa75aF,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Grupo Galé - Nadie Te Ama Como Yo.mp3,DataSets\img\Grupo Galé - Nadie Te Ama Como Yo.npy,128.0,33120.0
2K1cSORoG0qwsATaSPVhhd,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Blanca Lucumi - Rororo Mi Niñito.mp3,DataSets\img\Blanca Lucumi - Rororo Mi Niñito.npy,128.0,16464.0
3sjHMJScVx9GiRflGC3N0x,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Various Artists - Muerte de dumar aljure.mp3,DataSets\img\Various Artists - Muerte de dumar aljure.npy,128.0,24173.0
615ddYkivEPX9fMCBW44Qs,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,DataSets\audio\Isabel Aldunate - Yo Te Nombro Libertad.mp3,DataSets\img\Isabel Aldunate - Yo Te Nombro Libertad.npy,128.0,26519.0
6W8bHI5wFlbSFUGNTKVKfY,Trompa-Mer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DataSets\audio\Violeta Para - Porque los pobres no tienen.mp3,DataSets\img\Violeta Para - Porque los pobres no tienen.npy,128.0,16592.0
6AvtZNE7PPS1QzlDtP3C9r,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Pascuala Ilabaca y Fauna - Canción de Noche.mp3,DataSets\img\Pascuala Ilabaca y Fauna - Canción de Noche.npy,128.0,29654.0
3PZmQEAlpMMB8a5sOxZWOQ,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Hector Pavez - Vals a mi padre.mp3,DataSets\img\Hector Pavez - Vals a mi padre.npy,128.0,17204.0
1xaQtv0P35icEB96SfJBa2,Trompa-Mer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Los Huasos Quincheros - El Corralero - Remastered 2017.mp3,DataSets\img\Los Huasos Quincheros - El Corralero - Remastered 2017.npy,128.0,10323.0
7BzcSCuVd6HIBivdiwmKOv,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DataSets\audio\Angel Parra - Canto a Mi América.mp3,DataSets\img\Angel Parra - Canto a Mi América.npy,128.0,14792.0
4LYWpHq4k6M5IYFDK4AjmK,Trompa-Mer,0.05,0.0142857142857142,0.0214285714285714,0.0,0.0071428571428571,0.0142857142857142,0.8642857142857143,0.0142857142857142,0.0142857142857142,DataSets\audio\Michael Hurd - Swingin' Samson_ Clip and clip.mp3,DataSets\img\Michael Hurd - Swingin' Samson_ Clip and clip.npy,128.0,7543.0
1QfuQ3WXQlh8xKKz9zGdOu,Trompa-Mer,0.0217391304347826,0.2391304347826087,0.0652173913043478,0.0,0.2898550724637681,0.1014492753623188,0.036231884057971,0.0507246376811594,0.1956521739130435,"DataSets\audio\Johannes Brahms - 5 Gesänge, Op. 104_ No. 3, Letztes Gluck.mp3","DataSets\img\Johannes Brahms - 5 Gesänge, Op. 104_ No. 3, Letztes Gluck.npy",128.0,15931.0
65mzay1qpkonZeZ5vg3CNm,Trompa-Mer,0.1690140845070422,0.0,0.0,0.0,0.0140845070422535,0.2112676056338028,0.1126760563380281,0.4929577464788732,0.0,DataSets\audio\Paul Hindemith - Lieder nach alten Texten op. 33 VI. Landknechtstrinklied.mp3,DataSets\img\Paul Hindemith - Lieder nach alten Texten op. 33 VI. Landknechtstrinklied.npy,128.0,6943.0
1slphQRhQIw9qGadK6RXAN,Trompa-Mer,0.0,0.0454545454545454,0.0227272727272727,0.0,0.0454545454545454,0.0227272727272727,0.8636363636363636,0.0,0.0,"DataSets\audio\Bob Chilcott - Ophelia, Caliban & Miranda_ I. River Bride (Ophelia).mp3","DataSets\img\Bob Chilcott - Ophelia, Caliban & Miranda_ I. River Bride (Ophelia).npy",128.0,109536.0
0AgnD6SqI1PZ2foVYhgLY2,Trompa-Mer,0.1702127659574468,0.0,0.0212765957446808,0.0,0.0212765957446808,0.2765957446808511,0.3617021276595745,0.1489361702127659,0.0,"DataSets\audio\Johann Sebastian Bach - Goldberg Variations, BWV 988_ Variation 5, Nun komm.mp3","DataSets\img\Johann Sebastian Bach - Goldberg Variations, BWV 988_ Variation 5, Nun komm.npy",128.0,25923.0
4mQeN215yLkfsp4FtibFIV,Trompa-Mer,0.1739130434782608,0.0,0.0,0.0,0.0,0.3043478260869565,0.217391304347826,0.2826086956521739,0.0217391304347826,,,,
